"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.305818755E0,3.242274821E-1,9.355338097E0,-4.345964193E-1
5.308304067E0,3.577269912E-1,9.360123634E0,-4.585246444E-1
5.310789328E0,3.936193287E-1,9.415159225E0,-5.590232015E-1
5.313274640E0,3.912265003E-1,9.407979965E0,-6.690930128E-1
5.315759901E0,4.055834413E-1,9.417551994E0,-8.030911088E-1
5.318245213E0,4.510470629E-1,9.439086914E0,-9.852447510E-1
5.320730526E0,4.366901219E-1,9.448657990E0,-1.147956610E0
5.323215786E0,4.606183469E-1,9.441479683E0,-1.310668588E0
5.325701099E0,4.821537733E-1,9.439086914E0,-1.480858088E0
5.328186359E0,5.060819983E-1,9.417551994E0,-1.619641781E0
5.330671672E0,5.156532526E-1,9.360123634E0,-1.722533226E0
5.333156932E0,5.467599630E-1,9.293125153E0,-1.844567180E0
5.335642244E0,5.491527915E-1,9.245268822E0,-1.950150490E0
5.338127505E0,5.252245665E-1,9.199805260E0,-2.065006018E0
5.340612817E0,5.300102234E-1,9.123234749E0,-2.163111687E0
5.343098078E0,5.060819983E-1,9.123234749E0,-2.249253273E0
5.345583390E0,4.797609448E-1,9.104091644E0,-2.344966173E0
5.348068703E0,4.558327198E-1,9.123234749E0,-2.423929453E0
5.350553963E0,3.744767308E-1,9.149555206E0,-2.478964329E0
5.353039276E0,3.457628787E-1,9.144769669E0,-2.543869495E0
5.355524536E0,2.979064286E-1,9.185447693E0,-2.560619354E0
5.358009849E0,2.832503915E-1,9.211769104E0,-2.507977247E0
5.360495109E0,2.736790776E-1,9.187840462E0,-2.459821701E0
5.362980422E0,2.114657015E-1,9.199805260E0,-2.383251429E0
5.365465682E0,1.301097274E-1,9.226125717E0,-2.285145521E0
5.367950994E0,1.157527938E-1,9.223732948E0,-2.199003935E0
5.370436255E0,7.746763527E-2,9.226125717E0,-2.163111687E0
5.372921567E0,9.182456881E-2,9.223732948E0,-2.074577332E0
5.375406880E0,8.943174779E-2,9.195018768E0,-2.019542217E0
5.377892140E0,1.205384433E-1,9.178269386E0,-1.966900229E0
5.380377453E0,1.660020649E-1,9.135198593E0,-1.892423630E0
5.382862713E0,1.923231184E-1,9.046664238E0,-1.861316919E0
5.385348026E0,2.234298140E-1,8.998807907E0,-1.868495345E0
5.387833286E0,2.282154560E-1,8.948558807E0,-1.887637973E0
5.390318599E0,2.282154560E-1,8.917152405E0,-1.899602056E0
5.392803859E0,2.066800594E-1,8.881259918E0,-1.916351795E0
5.395289172E0,1.516451389E-1,8.866903305E0,-1.978864312E0
5.397774484E0,8.464609832E-2,8.831010818E0,-1.993221283E0
5.400259744E0,2.243271284E-2,8.835796356E0,-2.014756680E0
5.402745057E0,-2.542374097E-2,8.864510536E0,-2.026720762E0
5.405230317E0,-1.043868884E-1,8.907581329E0,-2.007578135E0
5.407715630E0,-1.091725305E-1,8.807083130E0,-2.009970903E0
5.410200890E0,-1.354935765E-1,8.933902740E0,-2.041077614E0
5.412686203E0,-1.354935765E-1,8.859724998E0,-1.820638895E0
5.415171463E0,-2.407777756E-1,9.075378418E0,-1.559821248E0
5.417656776E0,-2.096710801E-1,9.096913338E0,-1.433001637E0
5.420142036E0,-1.402792335E-1,9.051449776E0,-1.162313581E0
5.422627349E0,-1.642074585E-1,9.345767021E0,-9.278169870E-1
5.425112661E0,7.986045629E-2,9.068199158E0,-8.177471161E-1
5.427597922E0,6.789634377E-2,9.415159225E0,-5.829514265E-1
5.430083234E0,3.290131092E-1,9.061020851E0,-5.662016869E-1
5.432568494E0,2.665006220E-1,9.338588715E0,-4.010969102E-1
5.435053807E0,3.888336718E-1,9.168698311E0,-4.800600410E-1
5.437539067E0,3.672982752E-1,9.137591362E0,-3.652045429E-1
5.440024380E0,2.377867550E-1,9.352945328E0,-2.982055247E-1
5.442509640E0,2.907279432E-1,9.099306107E0,-3.819543123E-1
5.444994953E0,1.588236094E-1,9.362516403E0,-2.814557552E-1
5.447480265E0,2.090728730E-1,9.159127235E0,-3.843471408E-1
5.449965526E0,1.492523104E-1,9.278767586E0,-1.615155339E-1
5.452450838E0,1.923231184E-1,9.252447128E0,-1.328016520E-1
5.454936099E0,1.013958603E-1,9.396016121E0,1.615155339E-1
5.457421411E0,1.468594968E-1,9.360123634E0,3.508476317E-1
5.459906672E0,2.377867550E-1,9.403194427E0,5.518447161E-1
5.462391984E0,2.090728730E-1,9.582955360E0,8.461619020E-1
5.464877244E0,2.641077936E-1,9.460622787E0,1.052243710E0
5.467362557E0,3.314059377E-1,9.547062874E0,1.112064362E0
5.469847817E0,2.784647346E-1,9.606884003E0,1.279561877E0
5.472333130E0,3.337987661E-1,9.542277336E0,1.258026481E0
5.474818442E0,2.931207716E-1,9.683454514E0,1.298704505E0
5.477303703E0,3.529413342E-1,9.542277336E0,1.212562919E0
5.479789015E0,3.337987661E-1,9.659525871E0,1.157527924E0
5.482274276E0,2.955136001E-1,9.597312927E0,1.100100160E0
5.484759588E0,3.290131092E-1,9.580562592E0,9.421738982E-1
5.487244849E0,3.098705411E-1,9.544670105E0,7.959126234E-1
5.489730161E0,3.098705411E-1,9.496515274E0,6.475576162E-1
5.492215422E0,3.074777126E-1,9.467801094E0,5.590232015E-1
5.494700734E0,3.218346536E-1,9.499206543E0,4.920241535E-1
5.497186047E0,3.266202807E-1,9.474979401E0,4.130610228E-1
5.499671307E0,3.529413342E-1,9.463015556E0,3.293122053E-1
5.502156619E0,4.247260094E-1,9.446265221E0,2.691925466E-1
5.504641880E0,4.845465720E-1,9.484550476E0,1.663011760E-1
5.507127192E0,5.156532526E-1,9.463015556E0,1.794617064E-2
5.509612453E0,5.850451589E-1,9.489336014E0,-1.351944804E-1
5.512097765E0,6.065805554E-1,9.472586632E0,-2.141576260E-1
5.514583026E0,5.970092416E-1,9.496515274E0,-2.575275302E-1
5.517068338E0,6.376872063E-1,9.523135185E0,-2.790629268E-1
5.519553599E0,6.448656917E-1,9.568598747E0,-2.862414122E-1
5.522038911E0,6.544370055E-1,9.602098465E0,-3.149552941E-1
5.524524224E0,5.946164131E-1,9.645169258E0,-3.317050338E-1
5.527009484E0,5.682953596E-1,9.676275253E0,-3.364906907E-1
5.529494797E0,5.419743061E-1,9.712167740E0,-3.795614839E-1
5.531980057E0,5.754738450E-1,9.736096382E0,-4.465605319E-1
5.534465369E0,6.281159520E-1,9.760024071E0,-4.704887569E-1
5.536950630E0,6.759724021E-1,9.781559944E0,-3.628117442E-1
5.539435942E0,7.070791125E-1,9.731310844E0,-3.532404304E-1
5.541921203E0,6.999006271E-1,9.707382202E0,-3.317050338E-1
5.544406515E0,6.687939167E-1,9.681061745E0,-3.173480928E-1
5.546891828E0,6.568298340E-1,9.673882484E0,-2.718844712E-1
5.549377088E0,6.711867452E-1,9.609276772E0,-2.141576260E-1
5.551862401E0,6.424728632E-1,9.678668022E0,-1.423729509E-1
5.554347661E0,6.137589812E-1,9.750452995E0,-1.555334684E-2
5.556832974E0,6.089733839E-1,9.728918076E0,2.045863420E-1
5.559318234E0,6.424728632E-1,9.733703613E0,4.489533603E-1
5.561803547E0,6.831508875E-1,9.697811127E0,7.169494629E-1
5.564288807E0,7.501499057E-1,9.616455078E0,9.756734371E-1
5.566774119E0,8.509475589E-1,9.649954796E0,1.238883972E0
5.569259432E0,9.203394055E-1,9.626026154E0,1.466501236E0
5.571744692E0,9.993025661E-1,9.654740334E0,1.665105462E0
5.574230005E0,1.011266708E0,9.716953278E0,1.861316919E0
5.576715265E0,1.039980531E0,9.807881355E0,2.019542217E0
5.579200578E0,1.054337502E0,9.922736168E0,2.182254314E0
5.581685838E0,1.051944613E0,1.002802086E1,2.364108801E0
5.584171151E0,1.049551845E0,1.011446095E1,2.558226585E0
5.586656411E0,1.056730270E0,1.019581699E1,2.780759096E0
5.589141724E0,1.044766188E0,1.024845982E1,2.933899641E0
5.591626984E0,1.078265667E0,1.031785107E1,3.067897797E0
5.594112297E0,1.106979609E0,1.035135078E1,3.202194929E0
5.596597609E0,1.140479088E0,1.037049294E1,3.293122053E0
5.599082869E0,1.185942769E0,1.035852909E1,3.326621771E0
5.601568182E0,1.281655669E0,1.033460140E1,3.305086374E0
5.604053442E0,1.394118309E0,1.033699417E1,3.204587698E0
5.606538755E0,1.456630826E0,1.031067276E1,3.070290565E0
5.609024015E0,1.588235974E0,1.026042366E1,2.878864765E0
5.611509328E0,1.727019787E0,1.022213840E1,2.706581593E0
5.613994640E0,1.779661894E0,1.024128056E1,2.586940289E0
5.616479901E0,1.827518344E0,1.025324535E1,2.431107759E0
5.618965213E0,1.834696770E0,1.025563812E1,2.289931297E0
5.621450474E0,1.791625977E0,1.027478027E1,2.266003132E0
5.623935786E0,1.662413478E0,1.027956581E1,3.012862921E0
5.626421047E0,1.660020709E0,1.014078236E1,2.380858421E0
5.628906359E0,1.616949916E0,1.021256733E1,1.464108348E0
5.631391619E0,1.624128342E0,1.035135078E1,1.348953724E0
5.633876932E0,1.636092424E0,1.027956581E1,9.924231768E-1
5.636362192E0,1.724626899E0,1.019820976E1,7.671987414E-1
5.638847505E0,1.774876237E0,1.019820976E1,7.097710371E-1
5.641332817E0,1.815554142E0,1.018385315E1,6.571289301E-1
5.643818078E0,1.841875196E0,1.015274620E1,5.925226808E-1
5.646303390E0,1.863410592E0,1.015274620E1,6.044868231E-1
5.648788651E0,1.875374794E0,1.017428207E1,6.260222197E-1
5.651273963E0,1.920838356E0,1.016949654E1,6.284150481E-1
5.653759224E0,1.983350873E0,1.020299530E1,6.547361016E-1
5.656244536E0,2.000100613E0,1.023649502E1,6.738786697E-1
5.658729797E0,1.990529299E0,1.031067276E1,7.049853802E-1
5.661215109E0,1.961516380E0,1.035613632E1,7.624131441E-1
5.663700422E0,1.932802439E0,1.039920712E1,7.983054519E-1
5.666185682E0,1.968993902E0,1.043031406E1,8.533403873E-1
5.668670994E0,1.985743642E0,1.043988514E1,8.895317912E-1
5.671156255E0,2.028814554E0,1.043031406E1,9.445667267E-1
5.673641567E0,2.057528257E0,1.038724327E1,1.078564763E0
5.676126828E0,2.083849430E0,1.036570740E1,1.200598717E0
5.678612140E0,2.062314034E0,1.030110168E1,1.382453322E0
5.681097401E0,2.028814554E0,1.024606609E1,1.528714538E0
5.683582713E0,2.031207323E0,1.023170948E1,1.693819284E0
5.686068026E0,1.971386790E0,1.019820976E1,1.799103498E0
5.688553286E0,1.913659930E0,1.017188931E1,1.899602056E0
5.691038599E0,1.880160451E0,1.018863869E1,2.000399828E0
5.693523859E0,1.805982947E0,1.024367332E1,2.091326952E0
5.696009172E0,1.772483349E0,1.019103146E1,2.172683001E0
5.698494432E0,1.700698733E0,1.020299530E1,2.239681959E0
5.700979744E0,1.660020709E0,1.017428207E1,2.244467735E0
5.703465005E0,1.578664780E0,1.016231823E1,2.287538528E0
5.705950317E0,1.499701619E0,1.012164021E1,2.335394859E0
5.708435630E0,1.418345571E0,1.011924744E1,2.349751949E0
5.710920890E0,1.353440285E0,1.010967541E1,2.371287346E0
5.713406203E0,1.267298698E0,1.008574772E1,2.455035925E0
5.715891463E0,1.185942769E0,1.010010433E1,2.505285263E0
5.718376776E0,1.080658555E0,1.012403297E1,2.582154751E0
5.720862036E0,9.729815125E-1,1.013599682E1,2.658725023E0
5.723347349E0,8.605188727E-1,1.014796066E1,2.720938444E0
5.725832609E0,8.386843204E-1,1.015753174E1,2.744866610E0
5.728317922E0,8.075776696E-1,1.009771156E1,2.759223700E0
5.730803234E0,7.980063558E-1,1.008096218E1,2.766402006E0
5.733288494E0,7.573283911E-1,1.005673409E1,2.725723982E0
5.735773807E0,6.735795736E-1,1.003998470E1,2.699403048E0
5.738259067E0,5.706881881E-1,1.002802086E1,2.594118834E0
5.740744380E0,4.510470629E-1,1.004716301E1,2.574976206E0
5.743229640E0,3.337987661E-1,1.010010433E1,2.584547520E0
5.745714953E0,2.377867550E-1,1.013360405E1,2.591726065E0
5.748200213E0,1.085743308E-1,1.018624592E1,2.641975403E0
5.750685526E0,7.268198580E-2,1.025803089E1,2.728116989E0
5.753170838E0,2.961117961E-2,1.032024384E1,2.756830692E0
5.755656099E0,2.961117961E-2,1.034895802E1,2.790330410E0
5.758141411E0,2.721835673E-2,1.035374355E1,2.778366089E0
5.760626672E0,7.507480681E-2,1.032981491E1,2.685046196E0
5.763111984E0,1.516451389E-1,1.032024384E1,2.577368975E0
5.765597244E0,2.760719061E-1,1.025324535E1,2.390429735E0
5.768082557E0,3.696911037E-1,1.021735287E1,2.222932339E0
5.770567869E0,4.965106845E-1,1.023410225E1,2.048256159E0
5.773053130E0,5.994020700E-1,1.022931671E1,1.925923109E0
5.775538442E0,6.783652306E-1,1.025563812E1,1.818246126E0
5.778023703E0,7.286145091E-1,1.029870892E1,1.751247048E0
5.780509015E0,7.501499057E-1,1.032502937E1,1.674676776E0
5.782994276E0,7.549355626E-1,1.038006496E1,1.545464277E0
5.785479588E0,7.310073376E-1,1.038963604E1,1.423131227E0
5.787964849E0,7.046862841E-1,1.040638542E1,1.272383451E0
5.790450161E0,7.525427341E-1,1.034656525E1,1.157527924E0
5.792935474E0,8.027920127E-1,1.034656525E1,1.076171994E0
5.795420734E0,8.243274093E-1,1.032502937E1,9.230313301E-1
5.797906047E0,9.059824944E-1,1.031067276E1,8.509475589E-1
5.800391307E0,8.605188727E-1,1.032024384E1,7.839485407E-1
5.802876619E0,8.485547304E-1,1.033699417E1,7.360920906E-1
5.805361880E0,8.267202377E-1,1.035374355E1,6.810571551E-1
5.807847192E0,7.860422134E-1,1.035135078E1,6.882356405E-1
5.810332505E0,7.357929349E-1,1.034656525E1,6.714858413E-1
5.812817765E0,7.190431952E-1,1.034895802E1,7.025925517E-1
5.815303078E0,6.759724021E-1,1.033938694E1,7.456633449E-1
5.817788338E0,6.496513486E-1,1.033460140E1,7.576274872E-1
5.820273651E0,6.041877270E-1,1.038006496E1,8.150551915E-1
5.822758911E0,5.587241054E-1,1.041356373E1,9.110672474E-1
5.825244224E0,5.132604837E-1,1.045902824E1,1.021137118E0
5.827729484E0,4.342973232E-1,1.051645565E1,1.181456208E0
5.830214797E0,4.390829504E-1,1.057149029E1,1.346560955E0
5.832700109E0,3.553341627E-1,1.059063339E1,1.497607827E0
5.835185369E0,3.337987661E-1,1.062203884E1,1.626820326E0
5.837670682E0,2.641077936E-1,1.066750240E1,1.753639936E0
5.840155942E0,1.564307809E-1,1.066271687E1,1.837388635E0
5.842641255E0,3.678964823E-2,1.070578766E1,1.916351795E0
5.845126515E0,-4.217349738E-2,1.069382381E1,1.985743642E0
5.847611828E0,-1.043868884E-1,1.068425179E1,2.067398787E0
5.850097088E0,-1.043868884E-1,1.067946625E1,2.124826431E0
5.852582401E0,-1.618146300E-1,1.062443161E1,2.167897224E0
5.855067713E0,-1.378864050E-1,1.057627583E1,2.182254314E0
5.857552974E0,-9.242277592E-2,1.052602673E1,2.237289190E0
5.860038286E0,-8.763712645E-2,1.050209904E1,2.304288149E0
5.862523547E0,-1.345962752E-2,1.048534870E1,2.383251429E0
5.865008859E0,3.678964823E-2,1.048056316E1,2.490928411E0
5.867494172E0,1.061815023E-1,1.042792130E1,2.570190668E0
5.869979432E0,1.923231184E-1,1.032742214E1,2.598904610E0
5.872464744E0,2.979064286E-1,1.019820976E1,2.558226585E0
5.874950005E0,4.127618968E-1,1.006421185E1,2.500499725E0
5.877435317E0,5.156532526E-1,9.932307243E0,2.404786825E0
5.879920578E0,6.161518097E-1,9.831809044E0,2.333002090E0
5.882405890E0,6.831508875E-1,9.757631302E0,2.277967215E0
5.884891151E0,7.429714203E-1,9.676275253E0,2.244467735E0
5.887376463E0,7.812566161E-1,9.661918640E0,2.254039049E0
5.889861776E0,7.716853023E-1,9.673882484E0,2.275574446E0
5.892347036E0,8.291130662E-1,9.700203896E0,2.356930256E0
5.894832349E0,8.581260443E-1,9.709774971E0,2.505285263E0
5.897317609E0,9.035896659E-1,9.716953278E0,2.603690147E0
5.899802922E0,9.227322340E-1,9.654740334E0,2.615654230E0
5.902288182E0,9.777671695E-1,9.626026154E0,2.548356056E0
5.904773494E0,1.028016448E0,9.597312927E0,2.450250387E0
5.907258807E0,1.085444212E0,9.549455643E0,2.330609322E0
5.909744067E0,1.104586720E0,9.523135185E0,2.196611166E0
5.912229380E0,1.106979609E0,9.511171341E0,2.081755638E0
5.914714640E0,1.087836981E0,9.535099030E0,1.925923109E0
5.917199953E0,1.039980531E0,9.547062874E0,1.753639936E0
5.919685213E0,9.562317729E-1,9.554242134E0,1.590927958E0
5.922170526E0,8.940183520E-1,9.554242134E0,1.466501236E0
5.924655786E0,8.748757839E-1,9.570991516E0,1.334596872E0
5.927141099E0,8.533403873E-1,9.566205978E0,1.214955688E0
5.929626411E0,8.434699774E-1,9.506384850E0,1.085743308E0
5.932111672E0,8.362914920E-1,9.511171341E0,1.030708313E0
5.934596984E0,8.171489239E-1,9.477372169E0,9.948160052E-1
5.937082244E0,8.267202377E-1,9.422337532E0,9.397810698E-1
5.939567557E0,7.716853023E-1,9.372088432E0,8.799605370E-1
5.942052869E0,7.836494446E-1,9.314660072E0,7.911269665E-1
5.944538130E0,7.166503668E-1,9.278767586E0,6.643074155E-1
5.947023442E0,6.544370055E-1,9.245268822E0,4.872384965E-1
5.949508703E0,6.424728632E-1,9.173483849E0,3.460619748E-1
5.951994015E0,6.089733839E-1,9.144769669E0,1.686939895E-1
5.954479276E0,5.395814776E-1,9.168698311E0,4.426721856E-2
5.956964588E0,4.223332107E-1,9.156734467E0,-6.101697683E-2
5.959449901E0,3.553341627E-1,9.195018768E0,-1.328016520E-1
5.961935161E0,1.947159469E-1,9.209376335E0,-2.045863420E-1
5.964420474E0,8.464609832E-2,9.190233231E0,-2.356930375E-1
5.966905734E0,-4.456632212E-2,9.218947411E0,-2.069791555E-1
5.969391047E0,-1.307079345E-1,9.223732948E0,-2.285145670E-1
5.971876307E0,-2.216351926E-1,9.247661591E0,-1.830509305E-1
5.974361619E0,-3.032902777E-1,9.252447128E0,-1.136590764E-1
5.976846932E0,-3.750749528E-1,9.254839897E0,-1.555334684E-2
5.979332192E0,-4.229314029E-1,9.242876053E0,1.208375469E-1
5.981817505E0,-4.803591371E-1,9.233304024E0,2.787638307E-1
5.984302765E0,-5.401797295E-1,9.238089561E0,4.106681943E-1
5.986788078E0,-5.952146053E-1,9.259625435E0,5.733801126E-1
5.989273338E0,-6.646065116E-1,9.276374817E0,6.714858413E-1
5.991758651E0,-7.339983582E-1,9.319445610E0,7.600203156E-1
5.994243911E0,-7.555337548E-1,9.321838379E0,8.341978192E-1
5.996729224E0,-7.483552694E-1,9.288339615E0,9.038887620E-1
5.999214536E0,-6.885347366E-1,9.233304024E0,9.254241586E-1
6.001699797E0,-6.095715761E-1,9.139984131E0,9.469595551E-1
6.004185109E0,-5.353940725E-1,9.010771751E0,9.732806087E-1
6.006670369E0,-4.636093974E-1,8.893224716E0,1.011565804E0
6.009155682E0,-3.463610709E-1,8.790332794E0,1.076171994E0
6.011640942E0,-2.937189937E-1,8.692227364E0,1.145563841E0
6.014126255E0,-2.120639086E-1,8.637192726E0,1.186241865E0
6.016611567E0,-1.594218016E-1,8.577371597E0,1.243669510E0
6.019096828E0,-1.139581800E-1,8.539086342E0,1.310668588E0
6.021582140E0,-1.019940674E-1,8.539086342E0,1.382453322E0
6.024067401E0,-4.217349738E-2,8.510373116E0,1.471286774E0
6.026552713E0,1.286142133E-2,8.484051704E0,1.545464277E0
6.029037974E0,7.986045629E-2,8.469695091E0,1.614856124E0
6.031523286E0,1.325025558E-1,8.395517349E0,1.629213095E0
6.034008599E0,1.851446480E-1,8.385946274E0,1.643570065E0
6.036493859E0,2.162513435E-1,8.361719131E0,1.648355722E0
6.038979172E0,2.258226424E-1,8.383553505E0,1.641177177E0
6.041464432E0,1.827518344E-1,8.395517349E0,1.653141379E0
6.043949744E0,1.731805354E-1,8.431409836E0,1.645962834E0
6.046435005E0,1.205384433E-1,8.440980911E0,1.641177177E0
6.048920317E0,8.225327730E-2,8.460124016E0,1.633998752E0
6.051405630E0,5.593222752E-2,8.476873398E0,1.590927958E0
6.053890890E0,3.678964823E-2,8.474480629E0,1.528714538E0
6.056376203E0,8.973084623E-4,8.443373680E0,1.437787294E0
6.058861463E0,-3.020938672E-2,8.393124580E0,1.336989641E0
6.061346776E0,-4.217349738E-2,8.318648338E0,1.231705427E0
6.063832036E0,2.482553571E-2,8.196614265E0,1.138385415E0
6.066317349E0,4.636093974E-2,8.067401886E0,1.066600680E0
6.068802661E0,8.225327730E-2,7.926225185E0,9.756734371E-1
6.071287922E0,7.507480681E-2,7.820940971E0,8.174480200E-1
6.073773234E0,6.071787328E-2,7.722536087E0,7.025925517E-1
6.076258494E0,-6.281159353E-3,7.607680321E0,5.853442550E-1
6.078743807E0,-2.303091809E-2,7.495217800E0,5.039882660E-1
6.081229067E0,-7.328019291E-2,7.399505138E0,4.082753658E-1
6.083714380E0,-5.413761362E-2,7.303792000E0,3.436691463E-1
6.086199692E0,-3.499503061E-2,7.131209850E0,2.859423161E-1
6.088684953E0,3.439682722E-2,7.023532867E0,2.141576260E-1
6.091170265E0,3.918246925E-2,6.860820770E0,1.399801224E-1
6.093655526E0,6.550352275E-2,6.705287457E0,4.426721856E-2
6.096140838E0,1.109671518E-1,6.590132713E0,2.033899166E-2
6.098626151E0,1.181456149E-1,6.453741550E0,-2.751746029E-2
6.101111411E0,1.229312643E-1,6.348457813E0,-3.708875179E-2
6.103596724E0,1.779661775E-1,6.271887302E0,-6.101697683E-2
6.106081984E0,2.234298140E-1,6.195316792E0,-2.512463741E-2
6.108567297E0,2.353939265E-1,6.108876228E0,1.076770201E-2
6.111052557E0,2.521436810E-1,6.017949104E0,5.982056726E-3
6.113537869E0,3.170489967E-1,5.912664890E0,1.794617064E-2
6.116023182E0,4.007977843E-1,5.781059742E0,-3.589233849E-3
6.118508442E0,4.247260094E-1,5.682953835E0,-1.794617064E-2
6.120993755E0,4.773681164E-1,5.563013554E0,-4.187439755E-2
6.123479015E0,5.036891699E-1,5.476871967E0,-3.469592705E-2
6.125964328E0,5.347958803E-1,5.373980522E0,-2.751746029E-2
6.128449588E0,5.347958803E-1,5.287838936E0,1.316052489E-2
6.130934901E0,4.845465720E-1,5.170590401E0,5.144568533E-2
6.133420213E0,3.672982752E-1,5.086842060E0,4.666004330E-2
6.135905474E0,3.026920557E-1,5.012664318E0,-1.076770201E-2
6.138390786E0,1.588236094E-1,4.993222713E0,-6.580262631E-2
6.140876047E0,1.046859939E-2,4.957330227E0,-1.040877849E-1
6.143361359E0,-1.211366430E-1,4.897509575E0,-1.710868180E-1
6.145846619E0,-3.822534084E-1,4.938187599E0,-2.452643216E-1
6.148331932E0,-6.789634228E-1,4.964509010E0,-3.005983531E-1
6.150817244E0,-7.722834945E-1,4.873581409E0,-4.322035909E-1
6.153302505E0,-5.712863803E-1,4.887938499E0,-5.446662307E-1
6.155787817E0,-2.096710801E-1,5.005186558E0,-6.044868231E-1
6.158273078E0,2.042872310E-1,4.933402061E0,-6.451647878E-1
6.160758390E0,5.084748268E-1,4.799404144E0,-6.714858413E-1
6.163243703E0,6.975077987E-1,4.658227444E0,-8.321040869E-1
6.165728963E0,7.645068169E-1,4.529015064E0,-1.049850941E0
6.168214276E0,7.477570772E-1,4.404289246E0,-1.322632670E0
6.170699536E0,7.094719410E-1,4.251148701E0,-1.566999674E0
6.173184849E0,6.520441771E-1,4.100400925E0,-1.779960990E0
6.175670109E0,6.185446382E-1,3.913760424E0,-1.966900229E0
6.178155422E0,6.592226624E-1,3.733999729E0,-2.129612207E0
6.180640734E0,7.214360237E-1,3.552145243E0,-2.268395901E0
6.183125994E0,7.716853023E-1,3.332005501E0,-2.376072884E0
6.185611307E0,8.099704385E-1,3.221636534E0,-2.500499725E0
6.188096567E0,8.434699774E-1,3.092424154E0,-2.656332254E0
6.190581880E0,8.724829555E-1,3.011068106E0,-2.783151865E0
6.193067192E0,1.324726462E0,3.109174013E0,-2.953042269E0
6.195552453E0,1.202692509E0,3.073281527E0,-3.060719252E0
6.198037765E0,9.825528264E-1,3.092424154E0,-3.281157970E0
6.200523026E0,4.845465720E-1,3.056531906E0,-3.422334671E0
6.203008338E0,3.314059377E-1,3.128316402E0,-3.556332588E0
6.205493599E0,1.037886813E-1,3.066103220E0,-3.582653761E0
6.207978911E0,-2.240280211E-1,2.972783089E0,-3.522833109E0
6.210464224E0,-3.391826153E-1,2.908176899E0,-3.520440340E0
