"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.003264797E0,-3.054236295E-4,-2.214321401E-3,3.817795368E-4
1.005750057E0,-3.054236295E-4,-1.603474026E-3,9.926267667E-4
1.008235317E0,-2.137965523E-3,-3.436015919E-3,3.817795368E-4
1.010720578E0,-1.527118147E-3,-3.817795368E-4,9.926267667E-4
1.013205838E0,-9.162708884E-4,-1.603474026E-3,9.926267667E-4
1.015691151E0,-1.527118147E-3,-9.926267667E-4,9.926267667E-4
1.018176411E0,-3.359660041E-3,-2.825168660E-3,2.214321401E-3
1.020661672E0,-1.527118147E-3,-2.214321401E-3,3.817795368E-4
1.023146932E0,-9.162708884E-4,-1.603474026E-3,3.817795368E-4
1.025632192E0,-2.137965523E-3,-2.825168660E-3,3.817795368E-4
1.028117505E0,-9.162708884E-4,-3.817795368E-4,1.603474026E-3
1.030602765E0,-1.527118147E-3,-9.926267667E-4,9.926267667E-4
1.033088026E0,-3.054236295E-4,-2.825168660E-3,-2.290677221E-4
1.035573286E0,-2.137965523E-3,-3.436015919E-3,-2.290677221E-4
1.038058599E0,-2.748812549E-3,-2.825168660E-3,-2.290677221E-4
1.040543859E0,-2.748812549E-3,-2.214321401E-3,9.926267667E-4
1.043029119E0,-3.054236295E-4,-2.825168660E-3,-2.290677221E-4
1.045514380E0,-2.137965523E-3,-3.817795368E-4,3.817795368E-4
1.047999640E0,-2.748812549E-3,-9.926267667E-4,3.817795368E-4
1.050484953E0,-2.748812549E-3,-1.603474026E-3,9.926267667E-4
1.052970213E0,-9.162708884E-4,-2.825168660E-3,-8.399150101E-4
1.055455474E0,-3.054236295E-4,-1.603474026E-3,9.926267667E-4
1.057940734E0,-1.527118147E-3,-1.603474026E-3,1.603474026E-3
1.060426047E0,-9.162708884E-4,-1.603474026E-3,-2.290677221E-4
1.062911307E0,-2.137965523E-3,-2.214321401E-3,3.817795368E-4
1.065396567E0,-1.527118147E-3,-1.603474026E-3,1.603474026E-3
1.067881828E0,-9.162708884E-4,-2.214321401E-3,2.825168660E-3
1.070367140E0,-1.527118147E-3,-1.603474026E-3,9.926267667E-4
1.072852401E0,-1.527118147E-3,-1.603474026E-3,3.817795368E-4
1.075337661E0,-9.162708884E-4,-1.603474026E-3,1.603474026E-3
1.077822922E0,-2.748812549E-3,-1.603474026E-3,3.817795368E-4
1.080308182E0,-9.162708884E-4,-2.214321401E-3,3.817795368E-4
1.082793494E0,-2.137965523E-3,-2.825168660E-3,3.817795368E-4
1.085278755E0,-1.527118147E-3,-3.817795368E-4,-2.290677221E-4
1.087764015E0,-2.137965523E-3,-9.926267667E-4,1.603474026E-3
1.090249276E0,-2.137965523E-3,-1.603474026E-3,3.817795368E-4
1.092734536E0,-2.137965523E-3,-1.603474026E-3,9.926267667E-4
1.095219849E0,-1.527118147E-3,-2.825168660E-3,1.603474026E-3
1.097705109E0,-9.162708884E-4,-2.214321401E-3,3.817795368E-4
1.100190369E0,-1.527118147E-3,-9.926267667E-4,-8.399150101E-4
1.102675630E0,-1.527118147E-3,-2.825168660E-3,-2.290677221E-4
1.105160942E0,-1.527118147E-3,-2.214321401E-3,-2.061609412E-3
1.107646203E0,-3.054236295E-4,-3.436015919E-3,-8.399150101E-4
1.110131463E0,-1.527118147E-3,-2.214321401E-3,-2.290677221E-4
1.112616724E0,-2.137965523E-3,-2.214321401E-3,-2.290677221E-4
1.115102036E0,-3.054236295E-4,-1.603474026E-3,-1.450762269E-3
1.117587297E0,3.054236295E-4,-2.825168660E-3,3.817795368E-4
1.120072557E0,-3.359660041E-3,-2.214321401E-3,-8.399150101E-4
1.122557817E0,-9.162708884E-4,-2.214321401E-3,-2.290677221E-4
1.125043078E0,-3.054236295E-4,-3.436015919E-3,9.926267667E-4
1.127528390E0,-1.527118147E-3,-3.436015919E-3,3.817795368E-4
1.130013651E0,-3.054236295E-4,-1.603474026E-3,9.926267667E-4
1.132498911E0,-1.527118147E-3,-1.603474026E-3,-2.290677221E-4
1.134984172E0,-3.054236295E-4,8.399150101E-4,1.603474026E-3
1.137469432E0,-9.162708884E-4,2.290677221E-4,3.817795368E-4
1.139954744E0,-9.162708884E-4,-1.603474026E-3,3.817795368E-4
1.142440005E0,-1.527118147E-3,-9.926267667E-4,9.926267667E-4
1.144925265E0,3.054236295E-4,-2.214321401E-3,-2.290677221E-4
1.147410526E0,3.054236295E-4,-9.926267667E-4,-2.290677221E-4
1.149895838E0,-2.137965523E-3,-9.926267667E-4,3.817795368E-4
1.152381099E0,-9.162708884E-4,-2.214321401E-3,9.926267667E-4
1.154866359E0,-2.137965523E-3,-9.926267667E-4,-8.399150101E-4
1.157351619E0,-2.748812549E-3,-1.603474026E-3,3.817795368E-4
1.159836880E0,-2.137965523E-3,-2.214321401E-3,9.926267667E-4
1.162322192E0,-9.162708884E-4,-9.926267667E-4,2.214321401E-3
1.164807453E0,-1.527118147E-3,-1.603474026E-3,2.214321401E-3
1.167292713E0,3.054236295E-4,-2.825168660E-3,3.817795368E-4
1.169777974E0,-1.527118147E-3,-1.603474026E-3,1.603474026E-3
1.172263286E0,-2.748812549E-3,-3.817795368E-4,1.603474026E-3
1.174748547E0,3.054236295E-4,-2.825168660E-3,9.926267667E-4
1.177233807E0,-2.137965523E-3,-3.817795368E-4,1.603474026E-3
1.179719067E0,-3.054236295E-4,2.290677221E-4,3.817795368E-4
1.182204380E0,-9.162708884E-4,-9.926267667E-4,-8.399150101E-4
1.184689640E0,9.162708884E-4,-2.825168660E-3,-2.290677221E-4
1.187174901E0,3.054236295E-4,-2.825168660E-3,-2.290677221E-4
1.189660161E0,-3.054236295E-4,-2.214321401E-3,-2.290677221E-4
1.192145474E0,3.054236295E-4,-1.603474026E-3,-8.399150101E-4
1.194630734E0,-1.527118147E-3,-2.214321401E-3,9.926267667E-4
1.197115994E0,-1.527118147E-3,-9.926267667E-4,1.603474026E-3
1.199601255E0,-1.527118147E-3,-1.603474026E-3,3.817795368E-4
1.202086567E0,-1.527118147E-3,-1.603474026E-3,9.926267667E-4
1.204571828E0,-2.137965523E-3,-1.603474026E-3,3.817795368E-4
1.207057088E0,-9.162708884E-4,-9.926267667E-4,-2.290677221E-4
1.209542349E0,-9.162708884E-4,-9.926267667E-4,-2.290677221E-4
1.212027609E0,-1.527118147E-3,-1.603474026E-3,3.817795368E-4
1.214512922E0,-9.162708884E-4,-3.436015919E-3,9.926267667E-4
1.216998182E0,-1.527118147E-3,-2.825168660E-3,3.817795368E-4
1.219483442E0,-9.162708884E-4,-2.214321401E-3,9.926267667E-4
1.221968703E0,-9.162708884E-4,-3.817795368E-4,-2.290677221E-4
1.224454015E0,-3.054236295E-4,-1.603474026E-3,-8.399150101E-4
1.226939276E0,-3.054236295E-4,-9.926267667E-4,3.817795368E-4
1.229424536E0,3.054236295E-4,-3.817795368E-4,3.817795368E-4
1.231909797E0,-1.527118147E-3,-9.926267667E-4,9.926267667E-4
1.234395109E0,-9.162708884E-4,-9.926267667E-4,3.817795368E-4
1.236880369E0,-9.162708884E-4,-3.817795368E-4,1.603474026E-3
1.239365630E0,-2.137965523E-3,-2.825168660E-3,9.926267667E-4
1.241850890E0,-2.137965523E-3,-1.603474026E-3,3.817795368E-4
1.244336203E0,-2.137965523E-3,2.290677221E-4,9.926267667E-4
1.246821463E0,-1.527118147E-3,-1.603474026E-3,-2.290677221E-4
1.249306724E0,-3.054236295E-4,-1.603474026E-3,-8.399150101E-4
1.251791984E0,-3.359660041E-3,-3.817795368E-4,-2.290677221E-4
1.254277297E0,-2.137965523E-3,2.290677221E-4,3.817795368E-4
1.256762557E0,9.162708884E-4,-3.817795368E-4,9.926267667E-4
1.259247817E0,-3.054236295E-4,-3.817795368E-4,3.817795368E-4
1.261733078E0,-1.527118147E-3,-9.926267667E-4,3.817795368E-4
1.264218390E0,-2.137965523E-3,-2.214321401E-3,2.214321401E-3
1.266703651E0,-9.162708884E-4,-9.926267667E-4,1.603474026E-3
1.269188911E0,-9.162708884E-4,-2.825168660E-3,9.926267667E-4
1.271674172E0,-9.162708884E-4,-2.214321401E-3,-8.399150101E-4
1.274159484E0,-1.527118147E-3,-9.926267667E-4,-8.399150101E-4
1.276644744E0,-1.527118147E-3,-2.214321401E-3,-8.399150101E-4
1.279130005E0,-1.527118147E-3,-2.214321401E-3,9.926267667E-4
1.281615265E0,-9.162708884E-4,-3.436015919E-3,1.603474026E-3
1.284100578E0,-9.162708884E-4,-1.603474026E-3,9.926267667E-4
1.286585838E0,-2.137965523E-3,-3.817795368E-4,-2.290677221E-4
1.289071099E0,-3.359660041E-3,-9.926267667E-4,-8.399150101E-4
1.291556359E0,-1.527118147E-3,-2.214321401E-3,3.817795368E-4
1.294041672E0,-2.137965523E-3,-2.214321401E-3,3.817795368E-4
1.296526932E0,-3.054236295E-4,-2.825168660E-3,9.926267667E-4
1.299012192E0,-9.162708884E-4,-2.825168660E-3,-2.290677221E-4
1.301497453E0,-2.137965523E-3,-2.825168660E-3,3.817795368E-4
1.303982713E0,-1.527118147E-3,-2.214321401E-3,3.817795368E-4
1.306468026E0,-3.054236295E-4,-2.214321401E-3,9.926267667E-4
1.308953286E0,3.054236295E-4,-3.436015919E-3,3.817795368E-4
1.311438547E0,-3.054236295E-4,-2.825168660E-3,-2.290677221E-4
1.313923859E0,-9.162708884E-4,-2.214321401E-3,9.926267667E-4
1.316409119E0,-2.137965523E-3,-1.603474026E-3,9.926267667E-4
1.318894380E0,-1.527118147E-3,-1.603474026E-3,1.603474026E-3
1.321379640E0,3.054236295E-4,-2.214321401E-3,9.926267667E-4
1.323864953E0,3.054236295E-4,-3.436015919E-3,-2.290677221E-4
1.326350213E0,3.054236295E-4,-1.603474026E-3,-8.399150101E-4
1.328835474E0,-1.527118147E-3,-9.926267667E-4,9.926267667E-4
1.331320734E0,-3.054236295E-4,-9.926267667E-4,2.825168660E-3
1.333805994E0,-1.527118147E-3,-1.603474026E-3,3.817795368E-4
1.336291307E0,-9.162708884E-4,-1.603474026E-3,1.603474026E-3
1.338776567E0,-9.162708884E-4,-3.436015919E-3,3.817795368E-4
1.341261828E0,-2.137965523E-3,-2.214321401E-3,-2.290677221E-4
1.343747088E0,-3.054236295E-4,-9.926267667E-4,3.817795368E-4
1.346232401E0,-9.162708884E-4,-1.603474026E-3,3.817795368E-4
1.348717661E0,-2.137965523E-3,-2.214321401E-3,3.817795368E-4
1.351202922E0,-9.162708884E-4,-1.603474026E-3,-2.290677221E-4
1.353688234E0,9.162708884E-4,-2.214321401E-3,-2.290677221E-4
1.356173494E0,1.527118147E-3,-1.603474026E-3,9.926267667E-4
1.358658755E0,-9.162708884E-4,-2.214321401E-3,3.817795368E-4
1.361144015E0,-1.527118147E-3,-2.214321401E-3,3.817795368E-4
1.363629328E0,-1.527118147E-3,-3.436015919E-3,-2.290677221E-4
1.366114588E0,9.162708884E-4,-9.926267667E-4,-1.450762269E-3
1.368599849E0,-1.527118147E-3,-2.825168660E-3,-2.290677221E-4
1.371085109E0,3.054236295E-4,-2.214321401E-3,3.817795368E-4
1.373570422E0,-3.054236295E-4,-9.926267667E-4,-2.290677221E-4
1.376055682E0,-2.748812549E-3,-2.825168660E-3,-2.290677221E-4
1.378540942E0,-1.527118147E-3,-1.603474026E-3,9.926267667E-4
1.381026203E0,-1.527118147E-3,-3.817795368E-4,-1.450762269E-3
1.383511515E0,-1.527118147E-3,-3.817795368E-4,-8.399150101E-4
1.385996776E0,3.054236295E-4,-2.214321401E-3,-8.399150101E-4
1.388482036E0,3.054236295E-4,-2.214321401E-3,-2.290677221E-4
1.390967297E0,-9.162708884E-4,-2.214321401E-3,9.926267667E-4
1.393452609E0,-9.162708884E-4,-3.436015919E-3,3.817795368E-4
1.395937869E0,-3.054236295E-4,-2.825168660E-3,-1.450762269E-3
1.398423130E0,-2.137965523E-3,-9.926267667E-4,1.603474026E-3
1.400908390E0,-1.527118147E-3,-1.603474026E-3,9.926267667E-4
1.403393703E0,-1.527118147E-3,-2.214321401E-3,3.817795368E-4
1.405878963E0,-9.162708884E-4,-9.926267667E-4,3.817795368E-4
1.408364224E0,-3.054236295E-4,-1.603474026E-3,-2.290677221E-4
1.410849484E0,-2.748812549E-3,-1.603474026E-3,3.817795368E-4
1.413334797E0,-9.162708884E-4,-3.817795368E-4,3.817795368E-4
1.415820057E0,-2.137965523E-3,-9.926267667E-4,-2.290677221E-4
1.418305317E0,-9.162708884E-4,-2.214321401E-3,-8.399150101E-4
1.420790578E0,-1.527118147E-3,-1.603474026E-3,3.817795368E-4
1.423275890E0,-3.054236295E-4,-1.603474026E-3,-2.290677221E-4
1.425761151E0,-2.137965523E-3,-9.926267667E-4,-8.399150101E-4
1.428246411E0,-2.137965523E-3,-9.926267667E-4,3.817795368E-4
1.430731724E0,-1.527118147E-3,2.290677221E-4,3.817795368E-4
1.433216984E0,-1.527118147E-3,-9.926267667E-4,-2.290677221E-4
1.435702244E0,-1.527118147E-3,-2.214321401E-3,-8.399150101E-4
1.438187505E0,-2.137965523E-3,-2.825168660E-3,-8.399150101E-4
1.440672817E0,-9.162708884E-4,-2.214321401E-3,-8.399150101E-4
1.443158078E0,-3.054236295E-4,-3.817795368E-4,-2.290677221E-4
1.445643338E0,9.162708884E-4,-3.817795368E-4,3.817795368E-4
1.448128599E0,-2.137965523E-3,-2.214321401E-3,-2.290677221E-4
1.450613911E0,2.137965523E-3,-2.214321401E-3,3.817795368E-4
1.453099172E0,-9.162708884E-4,-1.603474026E-3,3.817795368E-4
1.455584432E0,-9.162708884E-4,-2.214321401E-3,3.817795368E-4
1.458069692E0,-3.054236295E-4,-2.214321401E-3,-2.290677221E-4
1.460555005E0,-3.054236295E-4,-9.926267667E-4,-8.399150101E-4
1.463040265E0,-2.137965523E-3,-1.603474026E-3,-2.290677221E-4
1.465525526E0,-1.527118147E-3,-1.603474026E-3,9.926267667E-4
1.468010838E0,-1.527118147E-3,-2.214321401E-3,-8.399150101E-4
1.470496099E0,-2.137965523E-3,-1.603474026E-3,9.926267667E-4
1.472981359E0,-2.748812549E-3,-9.926267667E-4,3.817795368E-4
1.475466619E0,-9.162708884E-4,-2.214321401E-3,-2.290677221E-4
1.477951932E0,-9.162708884E-4,-2.825168660E-3,-8.399150101E-4
1.480437192E0,-1.527118147E-3,-2.214321401E-3,3.817795368E-4
1.482922453E0,-3.054236295E-4,-2.214321401E-3,-1.450762269E-3
1.485407713E0,-1.527118147E-3,2.290677221E-4,-8.399150101E-4
1.487893026E0,-9.162708884E-4,-2.214321401E-3,3.817795368E-4
1.490378286E0,-3.054236295E-4,-3.436015919E-3,-2.290677221E-4
1.492863547E0,-9.162708884E-4,-2.214321401E-3,-2.290677221E-4
1.495348807E0,3.054236295E-4,-3.817795368E-4,3.817795368E-4
1.497834119E0,-9.162708884E-4,-9.926267667E-4,-2.290677221E-4
1.500319380E0,-2.137965523E-3,-3.817795368E-4,-1.450762269E-3
1.502804640E0,-2.748812549E-3,-1.603474026E-3,-2.290677221E-4
1.505289953E0,-2.137965523E-3,-2.214321401E-3,3.817795368E-4
1.507775213E0,-2.748812549E-3,-1.603474026E-3,3.817795368E-4
1.510260474E0,-9.162708884E-4,-1.603474026E-3,3.817795368E-4
1.512745734E0,-1.527118147E-3,-3.436015919E-3,-2.290677221E-4
1.515231047E0,-1.527118147E-3,-3.817795368E-4,3.817795368E-4
1.517716307E0,-2.137965523E-3,-2.825168660E-3,-8.399150101E-4
1.520201567E0,-2.748812549E-3,-9.926267667E-4,9.926267667E-4
1.522686828E0,-3.054236295E-4,-1.603474026E-3,-2.290677221E-4
1.525172140E0,-3.054236295E-4,-2.214321401E-3,9.926267667E-4
1.527657401E0,-2.137965523E-3,-2.825168660E-3,-2.290677221E-4
1.530142661E0,-2.748812549E-3,-9.926267667E-4,3.817795368E-4
1.532627974E0,-1.527118147E-3,-9.926267667E-4,-2.290677221E-4
1.535113234E0,-1.527118147E-3,-9.926267667E-4,9.926267667E-4
1.537598494E0,-1.527118147E-3,-1.603474026E-3,-2.061609412E-3
1.540083755E0,3.054236295E-4,-1.603474026E-3,-1.450762269E-3
1.542569067E0,-9.162708884E-4,-1.603474026E-3,9.926267667E-4
1.545054328E0,-2.137965523E-3,-1.603474026E-3,1.603474026E-3
1.547539588E0,-2.137965523E-3,-2.214321401E-3,-2.290677221E-4
1.550024901E0,-2.137965523E-3,-9.926267667E-4,-8.399150101E-4
1.552510161E0,-3.054236295E-4,-1.603474026E-3,-2.290677221E-4
1.554995422E0,-2.137965523E-3,-9.926267667E-4,3.436015919E-3
1.557480682E0,-2.748812549E-3,-2.825168660E-3,3.817795368E-4
1.559965994E0,-9.162708884E-4,-9.926267667E-4,-8.399150101E-4
1.562451255E0,-2.137965523E-3,-2.214321401E-3,9.926267667E-4
1.564936515E0,-2.748812549E-3,-2.825168660E-3,9.926267667E-4
1.567421776E0,-1.527118147E-3,-2.214321401E-3,-2.061609412E-3
1.569907088E0,-3.054236295E-4,-2.214321401E-3,-2.290677221E-4
1.572392349E0,3.054236295E-4,-2.214321401E-3,-2.290677221E-4
1.574877609E0,-1.527118147E-3,-2.825168660E-3,-2.290677221E-4
1.577362922E0,-1.527118147E-3,-2.825168660E-3,3.817795368E-4
1.579848182E0,-3.054236295E-4,-3.817795368E-4,9.926267667E-4
1.582333442E0,-1.527118147E-3,-1.603474026E-3,9.926267667E-4
1.584818755E0,-9.162708884E-4,-2.825168660E-3,3.817795368E-4
1.587304015E0,-9.162708884E-4,-2.214321401E-3,9.926267667E-4
1.589789276E0,9.162708884E-4,-1.603474026E-3,1.603474026E-3
1.592274536E0,-9.162708884E-4,-2.214321401E-3,3.817795368E-4
1.594759849E0,-2.137965523E-3,-2.825168660E-3,3.817795368E-4
1.597245109E0,-3.054236295E-4,-2.214321401E-3,-1.450762269E-3
1.599730369E0,-3.054236295E-4,-9.926267667E-4,3.817795368E-4
1.602215630E0,-9.162708884E-4,-3.817795368E-4,3.817795368E-4
1.604700942E0,-1.527118147E-3,-9.926267667E-4,3.817795368E-4
1.607186203E0,-9.162708884E-4,-1.603474026E-3,1.603474026E-3
1.609671463E0,-1.527118147E-3,-1.603474026E-3,3.817795368E-4
1.612156776E0,-2.137965523E-3,-1.603474026E-3,9.926267667E-4
1.614642036E0,-2.137965523E-3,2.290677221E-4,9.926267667E-4
1.617127297E0,-2.137965523E-3,-9.926267667E-4,3.817795368E-4
1.619612557E0,-9.162708884E-4,-2.825168660E-3,9.926267667E-4
1.622097869E0,-2.748812549E-3,-1.603474026E-3,9.926267667E-4
1.624583130E0,-1.527118147E-3,-2.214321401E-3,-2.290677221E-4
1.627068390E0,-3.054236295E-4,-2.825168660E-3,-2.290677221E-4
1.629553651E0,-9.162708884E-4,-1.603474026E-3,9.926267667E-4
1.632038963E0,-9.162708884E-4,-1.603474026E-3,-2.290677221E-4
1.634524224E0,-2.137965523E-3,-2.825168660E-3,-2.290677221E-4
1.637009536E0,-1.527118147E-3,-2.825168660E-3,-8.399150101E-4
1.639494797E0,-3.054236295E-4,-9.926267667E-4,-2.290677221E-4
1.641980057E0,-3.054236295E-4,-3.817795368E-4,-2.290677221E-4
1.644465317E0,-9.162708884E-4,-9.926267667E-4,1.603474026E-3
1.646950630E0,-3.054236295E-4,-9.926267667E-4,3.817795368E-4
1.649435890E0,-2.137965523E-3,-2.214321401E-3,-2.290677221E-4
1.651921151E0,-2.137965523E-3,-2.214321401E-3,3.817795368E-4
1.654406411E0,-9.162708884E-4,-3.817795368E-4,2.214321401E-3
1.656891724E0,-9.162708884E-4,-2.825168660E-3,9.926267667E-4
1.659376984E0,-2.137965523E-3,-2.214321401E-3,-8.399150101E-4
1.661862244E0,-2.137965523E-3,-2.825168660E-3,-2.290677221E-4
1.664347557E0,-1.527118147E-3,-2.214321401E-3,9.926267667E-4
1.666832817E0,-2.137965523E-3,-2.214321401E-3,3.817795368E-4
1.669318078E0,-1.527118147E-3,-1.603474026E-3,-2.290677221E-4
1.671803338E0,-1.527118147E-3,-9.926267667E-4,-8.399150101E-4
1.674288651E0,-1.527118147E-3,2.290677221E-4,-2.290677221E-4
1.676773911E0,-9.162708884E-4,-1.603474026E-3,3.817795368E-4
1.679259172E0,-9.162708884E-4,-9.926267667E-4,3.817795368E-4
1.681744484E0,-2.137965523E-3,-9.926267667E-4,9.926267667E-4
1.684229744E0,-3.970507067E-3,-2.825168660E-3,1.603474026E-3
1.686715005E0,-1.527118147E-3,-9.926267667E-4,-8.399150101E-4
1.689200317E0,-3.054236295E-4,-2.214321401E-3,3.817795368E-4
1.691685578E0,-2.748812549E-3,-2.214321401E-3,1.603474026E-3
1.694170838E0,-9.162708884E-4,-9.926267667E-4,3.817795368E-4
1.696656099E0,-3.054236295E-4,-3.817795368E-4,-2.290677221E-4
1.699141411E0,-2.748812549E-3,-9.926267667E-4,-2.061609412E-3
1.701626672E0,-3.359660041E-3,-1.603474026E-3,9.926267667E-4
1.704111932E0,-1.527118147E-3,-2.214321401E-3,-2.290677221E-4
1.706597244E0,-1.527118147E-3,-2.214321401E-3,-8.399150101E-4
1.709082505E0,-2.137965523E-3,-2.825168660E-3,-8.399150101E-4
1.711567765E0,-3.054236295E-4,-9.926267667E-4,-2.290677221E-4
1.714053078E0,-2.137965523E-3,-2.214321401E-3,3.817795368E-4
1.716538338E0,-3.359660041E-3,-9.926267667E-4,-8.399150101E-4
1.719023599E0,-2.137965523E-3,-2.214321401E-3,3.817795368E-4
1.721508859E0,-2.748812549E-3,-2.214321401E-3,3.817795368E-4
1.723994172E0,-1.527118147E-3,-2.214321401E-3,3.817795368E-4
1.726479432E0,-2.137965523E-3,-2.825168660E-3,-2.290677221E-4
1.728964692E0,-9.162708884E-4,-2.825168660E-3,9.926267667E-4
1.731450005E0,-2.748812549E-3,-2.214321401E-3,-2.290677221E-4
1.733935265E0,-1.527118147E-3,-9.926267667E-4,3.817795368E-4
1.736420526E0,-9.162708884E-4,-2.825168660E-3,-8.399150101E-4
1.738905838E0,-2.137965523E-3,-3.436015919E-3,-2.290677221E-4
1.741391099E0,-9.162708884E-4,-2.214321401E-3,3.817795368E-4
1.743876359E0,-9.162708884E-4,-2.214321401E-3,3.817795368E-4
1.746361619E0,-9.162708884E-4,-2.214321401E-3,1.603474026E-3
1.748846932E0,-9.162708884E-4,-3.436015919E-3,-2.290677221E-4
1.751332192E0,-2.137965523E-3,-1.603474026E-3,-8.399150101E-4
1.753817453E0,-1.527118147E-3,-3.817795368E-4,-8.399150101E-4
1.756302765E0,-1.527118147E-3,-3.817795368E-4,9.926267667E-4
1.758788026E0,-9.162708884E-4,-1.603474026E-3,-8.399150101E-4
1.761273286E0,-9.162708884E-4,-2.214321401E-3,-2.290677221E-4
1.763758599E0,-9.162708884E-4,-2.214321401E-3,-2.290677221E-4
1.766243859E0,-2.137965523E-3,-9.926267667E-4,3.817795368E-4
1.768729119E0,3.054236295E-4,-1.603474026E-3,9.926267667E-4
1.771214380E0,3.054236295E-4,-2.214321401E-3,3.817795368E-4
1.773699692E0,3.054236295E-4,-1.603474026E-3,3.817795368E-4
1.776184953E0,-1.527118147E-3,-2.825168660E-3,-8.399150101E-4
1.778670213E0,-1.527118147E-3,-2.825168660E-3,9.926267667E-4
1.781155526E0,-9.162708884E-4,-3.817795368E-4,-8.399150101E-4
1.783640786E0,-9.162708884E-4,-9.926267667E-4,-2.290677221E-4
1.786126047E0,-1.527118147E-3,-2.214321401E-3,9.926267667E-4
1.788611359E0,-1.527118147E-3,-2.825168660E-3,9.926267667E-4
1.791096619E0,-9.162708884E-4,-1.603474026E-3,9.926267667E-4
1.793581880E0,-1.527118147E-3,-1.603474026E-3,3.817795368E-4
1.796067192E0,-2.137965523E-3,-2.825168660E-3,9.926267667E-4
1.798552453E0,-1.527118147E-3,-2.214321401E-3,3.817795368E-4
1.801037713E0,3.054236295E-4,-1.603474026E-3,9.926267667E-4
1.803522974E0,-3.054236295E-4,-2.825168660E-3,9.926267667E-4
1.806008286E0,-1.527118147E-3,-9.926267667E-4,-8.399150101E-4
1.808493547E0,-1.527118147E-3,-9.926267667E-4,3.817795368E-4
1.810978807E0,-2.137965523E-3,-2.214321401E-3,-2.290677221E-4
1.813464119E0,-1.527118147E-3,-2.214321401E-3,9.926267667E-4
1.815949380E0,-2.137965523E-3,-1.603474026E-3,1.603474026E-3
1.818434640E0,3.054236295E-4,2.290677221E-4,3.817795368E-4
1.820919901E0,-9.162708884E-4,-2.214321401E-3,-8.399150101E-4
1.823405213E0,-1.527118147E-3,-3.436015919E-3,9.926267667E-4
1.825890474E0,-3.054236295E-4,-1.603474026E-3,2.214321401E-3
1.828375734E0,3.054236295E-4,-9.926267667E-4,-2.290677221E-4
1.830861047E0,-9.162708884E-4,-1.603474026E-3,9.926267667E-4
1.833346307E0,3.054236295E-4,-2.214321401E-3,1.603474026E-3
1.835831567E0,-9.162708884E-4,-9.926267667E-4,9.926267667E-4
1.838316880E0,-1.527118147E-3,-2.214321401E-3,3.817795368E-4
1.840802140E0,-3.054236295E-4,-2.214321401E-3,-8.399150101E-4
1.843287401E0,-9.162708884E-4,-2.214321401E-3,9.926267667E-4
1.845772713E0,-3.054236295E-4,-3.817795368E-4,9.926267667E-4
1.848257974E0,-9.162708884E-4,-1.603474026E-3,-8.399150101E-4
1.850743234E0,-3.054236295E-4,-1.603474026E-3,9.926267667E-4
1.853228547E0,-1.527118147E-3,-2.825168660E-3,9.926267667E-4
1.855713807E0,-2.137965523E-3,-2.214321401E-3,2.214321401E-3
1.858199067E0,-9.162708884E-4,-3.817795368E-4,9.926267667E-4
1.860684380E0,-1.527118147E-3,-3.817795368E-4,-2.290677221E-4
1.863169640E0,-9.162708884E-4,-3.817795368E-4,2.214321401E-3
1.865654901E0,-9.162708884E-4,-9.926267667E-4,-2.290677221E-4
1.868140161E0,-2.748812549E-3,-1.603474026E-3,3.817795368E-4
1.870625474E0,9.162708884E-4,-2.214321401E-3,3.817795368E-4
1.873110734E0,-3.054236295E-4,-2.214321401E-3,3.817795368E-4
1.875595994E0,-2.137965523E-3,-2.825168660E-3,1.603474026E-3
1.878081307E0,-2.748812549E-3,-1.603474026E-3,3.817795368E-4
1.880566567E0,-2.137965523E-3,-9.926267667E-4,3.817795368E-4
1.883051828E0,-3.054236295E-4,-2.825168660E-3,3.817795368E-4
1.885537140E0,-9.162708884E-4,-2.214321401E-3,-8.399150101E-4
1.888022401E0,-1.527118147E-3,-1.603474026E-3,3.817795368E-4
1.890507661E0,-9.162708884E-4,-3.817795368E-4,-2.290677221E-4
1.892992974E0,-3.359660041E-3,-1.603474026E-3,-2.290677221E-4
1.895478234E0,-2.748812549E-3,-2.214321401E-3,-1.450762269E-3
1.897963494E0,-1.527118147E-3,-2.214321401E-3,-2.290677221E-4
1.900448807E0,-3.054236295E-4,-2.825168660E-3,-2.290677221E-4
1.902934067E0,-1.527118147E-3,-9.926267667E-4,9.926267667E-4
1.905419328E0,-2.137965523E-3,-3.436015919E-3,-2.290677221E-4
1.907904640E0,-3.054236295E-4,-2.825168660E-3,3.817795368E-4
1.910389901E0,3.054236295E-4,-2.825168660E-3,1.603474026E-3
1.912875161E0,-3.054236295E-4,-1.603474026E-3,9.926267667E-4
1.915360474E0,3.054236295E-4,-9.926267667E-4,3.817795368E-4
